id	cancer	TLS score
TCGA.DQ.7591.01A	HNSC	0.456718765
TCGA.DQ.7592.01A	HNSC	0.376118439
TCGA.F7.7848.01A	HNSC	0.341133434
TCGA.F7.8298.01A	HNSC	0.30677007
TCGA.F7.8489.01A	HNSC	0.455960088
TCGA.F7.A50G.01A	HNSC	0.477271705
TCGA.F7.A50I.01A	HNSC	0.430092132
TCGA.F7.A50J.01A	HNSC	0.411864368
TCGA.F7.A61S.01A	HNSC	0.529939354
TCGA.F7.A61V.01A	HNSC	0.265015787
TCGA.F7.A61W.01A	HNSC	0.156221288
TCGA.F7.A620.01A	HNSC	0.55124791
TCGA.F7.A622.01A	HNSC	0.304146427
TCGA.F7.A623.01A	HNSC	0.334503778
TCGA.F7.A624.01A	HNSC	0.559631872
TCGA.H7.7774.01A	HNSC	0.38248351
TCGA.H7.8501.01A	HNSC	0.521879898
TCGA.H7.8502.01A	HNSC	0.310723527
TCGA.H7.A6C4.01A	HNSC	0.420848154
TCGA.H7.A76A.01A	HNSC	0.490560076
TCGA.HD.7229.01A	HNSC	0.41743896
TCGA.HD.7753.01A	HNSC	0.38352102
TCGA.HD.7754.01A	HNSC	0.065472058
TCGA.HD.7831.01A	HNSC	0.233735378
TCGA.HD.7832.01A	HNSC	0.406230884
TCGA.HD.8224.01A	HNSC	0.199358778
TCGA.HD.8314.01A	HNSC	0.342901331
TCGA.HD.8634.01A	HNSC	0.35016665
TCGA.HD.8635.01A	HNSC	0.344903999
TCGA.HD.A4C1.01A	HNSC	0.228746077
TCGA.HD.A633.01A	HNSC	0.100266638
TCGA.HD.A634.01A	HNSC	-0.021303235
TCGA.HD.A6HZ.01A	HNSC	0.497232677
TCGA.HD.A6I0.01A	HNSC	0.412831594
TCGA.HL.7533.01A	HNSC	0.398681166
TCGA.IQ.7630.01A	HNSC	0.239444607
TCGA.IQ.7631.01A	HNSC	-0.049268306
TCGA.IQ.7632.01A	HNSC	0.159027288
TCGA.IQ.A61E.01A	HNSC	0.397642312
TCGA.IQ.A61G.01A	HNSC	0.183208009
TCGA.IQ.A61H.01A	HNSC	0.345140388
TCGA.IQ.A61I.01A	HNSC	0.370677717
TCGA.IQ.A61J.01A	HNSC	0.380751582
TCGA.IQ.A61O.01A	HNSC	0.352785665
TCGA.IQ.A6SG.01A	HNSC	0.124614687
TCGA.IQ.A6SH.01A	HNSC	0.476579104
TCGA.KU.A66S.01A	HNSC	0.225498371
TCGA.KU.A66T.01A	HNSC	0.136141052
TCGA.KU.A6H7.01A	HNSC	0.466619413
TCGA.KU.A6H8.01A	HNSC	0.438453821
TCGA.MT.A51W.01A	HNSC	0.374861847
TCGA.MT.A51X.01A	HNSC	0.29142415
TCGA.MT.A67A.01A	HNSC	0.361919862
TCGA.MT.A67D.01A	HNSC	0.465310799
TCGA.MT.A67F.01A	HNSC	0.523854835
TCGA.MT.A7BN.01A	HNSC	0.46238128
TCGA.MZ.A5BI.01A	HNSC	0.512452549
TCGA.MZ.A6I9.01A	HNSC	0.244335464
TCGA.MZ.A7D7.01A	HNSC	0.186998028
TCGA.P3.A5Q5.01A	HNSC	0.54997831
TCGA.P3.A5Q6.01A	HNSC	0.228315489
TCGA.P3.A5QA.01A	HNSC	0.267769496
TCGA.P3.A5QE.01A	HNSC	0.359322007
TCGA.P3.A5QF.01A	HNSC	0.374282285
TCGA.P3.A6SW.01A	HNSC	0.392746082
TCGA.P3.A6SX.01A	HNSC	0.049796113
TCGA.P3.A6T0.01A	HNSC	0.004414777
TCGA.P3.A6T2.01A	HNSC	0.300123915
TCGA.P3.A6T3.01A	HNSC	0.125365718
TCGA.P3.A6T4.01A	HNSC	0.115351222
TCGA.P3.A6T5.01A	HNSC	0.301802242
TCGA.P3.A6T6.01A	HNSC	0.137479339
TCGA.P3.A6T7.01A	HNSC	0.311833984
TCGA.P3.A6T8.01A	HNSC	0.16735016
TCGA.QK.A64Z.01A	HNSC	0.268264798
TCGA.QK.A652.01A	HNSC	0.457738864
TCGA.QK.A6IF.01A	HNSC	0.485433904
TCGA.QK.A6IG.01A	HNSC	0.494992193
TCGA.QK.A6IH.01A	HNSC	0.28117663
TCGA.QK.A6II.01A	HNSC	0.31923932
TCGA.QK.A6IJ.01A	HNSC	0.433530245
TCGA.QK.A6V9.01A	HNSC	0.471346004
TCGA.QK.A6VB.01A	HNSC	0.086588517
TCGA.QK.A6VC.01A	HNSC	0.483062989
TCGA.QK.A8Z7.01A	HNSC	0.120755727
TCGA.QK.A8Z8.01A	HNSC	0.126581455
TCGA.QK.A8Z9.01B	HNSC	0.311137442
TCGA.QK.A8ZA.01A	HNSC	0.089581888
TCGA.QK.A8ZB.01A	HNSC	0.271583852
TCGA.QK.AA3J.01A	HNSC	0.271967385
TCGA.QK.AA3K.01A	HNSC	0.391513287
TCGA.RS.A6TO.01A	HNSC	0.387588896
TCGA.RS.A6TP.01A	HNSC	0.329324218
TCGA.T2.A6WX.01A	HNSC	0.529071466
TCGA.T2.A6WZ.01A	HNSC	0.340464993
TCGA.T2.A6X0.01A	HNSC	0.374939761
TCGA.T2.A6X2.01A	HNSC	0.403231941
TCGA.T3.A92M.01A	HNSC	0.421463567
TCGA.T3.A92N.01A	HNSC	0.388821436
TCGA.TN.A7HI.01A	HNSC	0.520754115
TCGA.TN.A7HJ.01A	HNSC	0.266768918
TCGA.TN.A7HL.01A	HNSC	0.549402849
TCGA.UF.A718.01A	HNSC	0.352114773
TCGA.UF.A719.01A	HNSC	0.122661281
TCGA.UF.A71A.01A	HNSC	0.152715769
TCGA.UF.A71B.01A	HNSC	0.30655556
TCGA.UF.A71D.01A	HNSC	0.119857685
TCGA.UF.A71E.01A	HNSC	0.086318539
TCGA.UF.A7J9.01A	HNSC	0.258600638
TCGA.UF.A7JA.01A	HNSC	0.142692524
TCGA.UF.A7JC.01A	HNSC	0.151176951
TCGA.UF.A7JD.01A	HNSC	0.29607471
TCGA.UF.A7JF.01A	HNSC	0.220418733
TCGA.UF.A7JH.01A	HNSC	0.4274923
TCGA.UF.A7JJ.01A	HNSC	0.42391835
TCGA.UF.A7JK.01A	HNSC	-0.023949544
TCGA.UF.A7JO.01A	HNSC	0.48532513
TCGA.UF.A7JS.01A	HNSC	0.388279736
TCGA.UF.A7JT.01A	HNSC	0.55189312
TCGA.UF.A7JV.01A	HNSC	0.454183503
TCGA.UP.A6WW.01A	HNSC	0.383617617
TCGA.WA.A7GZ.01A	HNSC	0.163464264
TCGA.WA.A7H4.01A	HNSC	0.239169831
TCGA.KU.A6H7.06A	HNSC	0.366240895
TCGA.UF.A71A.06A	HNSC	0.038533607
TCGA.KL.8323.01A	KICH	0.073240412
TCGA.KL.8324.01A	KICH	0.043011532
TCGA.KL.8325.01A	KICH	-0.030834244
TCGA.KL.8326.01A	KICH	-0.04170792
TCGA.KL.8327.01A	KICH	0.218099029
TCGA.KL.8328.01A	KICH	0.001128588
TCGA.KL.8329.01A	KICH	0.238825345
TCGA.KL.8330.01A	KICH	-0.135928374
TCGA.KL.8331.01A	KICH	0.008812456
TCGA.KL.8332.01A	KICH	0.110653323
TCGA.KL.8333.01A	KICH	0.343614259
TCGA.KL.8334.01A	KICH	0.167611457
TCGA.KL.8335.01A	KICH	-0.009895702
TCGA.KL.8336.01A	KICH	0.15987981
TCGA.KL.8337.01A	KICH	-0.003637069
TCGA.KL.8338.01A	KICH	0.186984301
TCGA.KL.8339.01A	KICH	0.133255614
TCGA.KL.8340.01A	KICH	0.016536916
TCGA.KL.8341.01A	KICH	-0.05525369
TCGA.KL.8342.01A	KICH	0.26397635
TCGA.KL.8343.01A	KICH	0.091403299
TCGA.KL.8344.01A	KICH	-0.008875705
TCGA.KL.8345.01A	KICH	0.046112509
TCGA.KL.8346.01A	KICH	-0.118260317
TCGA.KM.8438.01A	KICH	0.058755191
TCGA.KM.8439.01A	KICH	0.030914518
TCGA.KM.8440.01A	KICH	-0.05324256
TCGA.KM.8441.01A	KICH	0.237776619
TCGA.KM.8442.01A	KICH	0.096771129
TCGA.KM.8443.01A	KICH	-0.084873889
TCGA.KM.8476.01A	KICH	0.123850514
TCGA.KM.8477.01A	KICH	0.119417444
TCGA.KM.8639.01A	KICH	0.030311761
TCGA.KN.8418.01A	KICH	0.033710675
TCGA.KN.8419.01A	KICH	0.206685156
TCGA.KN.8421.01A	KICH	-0.084741809
TCGA.KN.8422.01A	KICH	0.098486036
TCGA.KN.8423.01A	KICH	0.066639164
TCGA.KN.8424.01A	KICH	0.200350511
TCGA.KN.8425.01A	KICH	0.219295559
TCGA.KN.8426.01A	KICH	0.049903223
TCGA.KN.8427.01A	KICH	0.174277859
TCGA.KN.8428.01A	KICH	0.164581823
TCGA.KN.8429.01A	KICH	0.089792684
TCGA.KN.8430.01A	KICH	0.291037573
TCGA.KN.8431.01A	KICH	0.026246069
TCGA.KN.8432.01A	KICH	0.178792081
TCGA.KN.8433.01A	KICH	0.157253467
TCGA.KN.8434.01A	KICH	0.183680994
TCGA.KN.8435.01A	KICH	0.034031945
TCGA.KN.8436.01A	KICH	0.067423488
TCGA.KN.8437.01A	KICH	-0.031520244
TCGA.KO.8403.01A	KICH	0.275542267
TCGA.KO.8404.01A	KICH	0.176525907
TCGA.KO.8405.01A	KICH	0.374271887
TCGA.KO.8406.01A	KICH	-0.04558453
TCGA.KO.8407.01A	KICH	0.273125066
TCGA.KO.8408.01A	KICH	0.093853897
TCGA.KO.8409.01A	KICH	0.036746789
TCGA.KO.8410.01A	KICH	0.184763878
TCGA.KO.8411.01A	KICH	0.043289777
TCGA.KO.8413.01A	KICH	0.182728662
TCGA.KO.8414.01A	KICH	0.107502343
TCGA.KO.8415.01A	KICH	0.197699041
TCGA.KO.8416.01A	KICH	0.091111272
TCGA.KO.8417.01A	KICH	-0.009848412
TCGA.3Z.A93Z.01A	KIRC	0.250512722
TCGA.6D.AA2E.01A	KIRC	0.183986441
TCGA.A3.3306.01A	KIRC	0.193725845
TCGA.A3.3307.01A	KIRC	0.267984069
TCGA.A3.3308.01A	KIRC	0.189474306
TCGA.A3.3311.01A	KIRC	0.352437096
TCGA.A3.3313.01A	KIRC	0.148326147
TCGA.A3.3316.01A	KIRC	0.246661882
TCGA.A3.3317.01A	KIRC	0.413078114
TCGA.A3.3319.01A	KIRC	0.180472781
TCGA.A3.3320.01A	KIRC	0.239107463
TCGA.A3.3322.01A	KIRC	0.159727027
TCGA.A3.3323.01A	KIRC	0.181725367
TCGA.A3.3324.01A	KIRC	0.267818728
TCGA.A3.3325.01A	KIRC	0.172320437
TCGA.A3.3326.01A	KIRC	0.302412882
TCGA.A3.3328.01A	KIRC	-0.052119498
TCGA.A3.3329.01A	KIRC	0.276950722
TCGA.A3.3331.01A	KIRC	0.300212265
TCGA.A3.3335.01A	KIRC	0.161254817
TCGA.A3.3343.01A	KIRC	0.246205118
TCGA.A3.3346.01A	KIRC	0.384952875
TCGA.A3.3347.01A	KIRC	0.350615775
TCGA.A3.3349.01A	KIRC	0.064053069
TCGA.A3.3351.01A	KIRC	0.28208593
TCGA.A3.3352.01A	KIRC	0.219468755
TCGA.A3.3357.01A	KIRC	0.250047515
TCGA.A3.3358.01A	KIRC	0.408469487
TCGA.A3.3359.01A	KIRC	0.314846975
TCGA.A3.3362.01A	KIRC	0.176852911
TCGA.A3.3363.01A	KIRC	0.105647865
TCGA.A3.3365.01A	KIRC	0.312954171
TCGA.A3.3367.01A	KIRC	0.202396626
TCGA.A3.3370.01A	KIRC	0.372966053
TCGA.A3.3372.01A	KIRC	0.225100763
TCGA.A3.3373.01A	KIRC	0.244717539
TCGA.A3.3374.01A	KIRC	0.298209242
TCGA.A3.3376.01A	KIRC	0.162596352
TCGA.A3.3378.01A	KIRC	0.378847499
TCGA.A3.3380.01A	KIRC	0.156217542
TCGA.A3.3382.01A	KIRC	0.148319344
TCGA.A3.3383.01A	KIRC	0.288484588
TCGA.A3.3385.01A	KIRC	-0.036741378
TCGA.A3.3387.01A	KIRC	0.172484963
TCGA.A3.A6NI.01A	KIRC	0.189090281
TCGA.A3.A6NJ.01A	KIRC	0.446057188
TCGA.A3.A6NL.01A	KIRC	0.194757055
TCGA.A3.A6NN.01A	KIRC	0.168991879
TCGA.A3.A8CQ.01A	KIRC	0.168818731
TCGA.A3.A8OU.01A	KIRC	0.188574594
TCGA.A3.A8OV.01A	KIRC	0.125325566
TCGA.A3.A8OW.01A	KIRC	0.225296409
TCGA.A3.A8OX.01A	KIRC	0.397216995
TCGA.AK.3425.01A	KIRC	0.4487429
TCGA.AK.3426.01A	KIRC	0.549007796
TCGA.AK.3427.01A	KIRC	0.059637565
TCGA.AK.3428.01A	KIRC	0.146830015
TCGA.AK.3429.01A	KIRC	0.416180305
TCGA.AK.3431.01A	KIRC	0.188210614
TCGA.AK.3433.01A	KIRC	0.045355695
TCGA.AK.3434.01A	KIRC	0.300828573
TCGA.AK.3436.01A	KIRC	0.084485093
TCGA.AK.3440.01A	KIRC	0.067227428
TCGA.AK.3443.01A	KIRC	-0.197528385
TCGA.AK.3444.01A	KIRC	0.257718707
TCGA.AK.3445.01A	KIRC	0.262026865
TCGA.AK.3447.01A	KIRC	0.109932691
TCGA.AK.3450.01A	KIRC	0.202642594
TCGA.AK.3451.01A	KIRC	0.364368044
TCGA.AK.3453.01A	KIRC	0.412446241
TCGA.AK.3454.01A	KIRC	0.335462789
TCGA.AK.3455.01A	KIRC	0.387039327
TCGA.AK.3456.01A	KIRC	0.111903656
TCGA.AK.3458.01A	KIRC	0.295410329
TCGA.AK.3460.01A	KIRC	0.223318479
TCGA.AK.3461.01A	KIRC	0.325228279
TCGA.AK.3465.01A	KIRC	0.130716775
TCGA.AS.3777.01A	KIRC	0.294308816
TCGA.AS.3778.01A	KIRC	0.123820821
TCGA.B0.4688.01A	KIRC	0.067977695
TCGA.B0.4690.01A	KIRC	0.485391591
TCGA.B0.4691.01A	KIRC	0.447089438
TCGA.B0.4693.01A	KIRC	0.270070198
TCGA.B0.4694.01A	KIRC	0.527473951
TCGA.B0.4696.01A	KIRC	-0.000580719
TCGA.B0.4697.01A	KIRC	0.593428335
TCGA.B0.4698.01A	KIRC	0.52050381
TCGA.B0.4699.01A	KIRC	0.440967024
TCGA.B0.4700.01A	KIRC	0.591567155
TCGA.B0.4701.01A	KIRC	0.427258041
TCGA.B0.4703.01A	KIRC	0.394340412
TCGA.B0.4706.01A	KIRC	0.232432795
TCGA.B0.4707.01A	KIRC	0.297092729
TCGA.B0.4710.01A	KIRC	0.195597594
TCGA.B0.4712.01A	KIRC	0.480650543
TCGA.B0.4713.01A	KIRC	0.316041603
TCGA.B0.4714.01A	KIRC	0.450499507
TCGA.B0.4718.01A	KIRC	0.264003026
TCGA.B0.4810.01A	KIRC	0.498336481
TCGA.B0.4811.01A	KIRC	0.31824471
TCGA.B0.4813.01A	KIRC	0.201467753
TCGA.B0.4814.01A	KIRC	0.182003533
TCGA.B0.4815.01A	KIRC	0.52473879
TCGA.B0.4816.01A	KIRC	0.143257527
TCGA.B0.4817.01A	KIRC	0.279161119
TCGA.B0.4818.01A	KIRC	0.300603397
TCGA.B0.4819.01A	KIRC	0.574150256
TCGA.B0.4821.01A	KIRC	0.280945712
TCGA.B0.4822.01A	KIRC	0.344910464
TCGA.B0.4823.01A	KIRC	0.358823556
TCGA.B0.4824.01A	KIRC	0.413900948
TCGA.B0.4827.01A	KIRC	0.431472813
TCGA.B0.4828.01A	KIRC	0.182632378
TCGA.B0.4833.01A	KIRC	0.315393778
TCGA.B0.4834.01A	KIRC	-0.049557853
TCGA.B0.4836.01A	KIRC	0.46902818
TCGA.B0.4837.01A	KIRC	0.137415766
TCGA.B0.4838.01A	KIRC	0.355753336
TCGA.B0.4839.01A	KIRC	0.252185368
TCGA.B0.4841.01A	KIRC	0.285489996
TCGA.B0.4842.01A	KIRC	0.408906044
TCGA.B0.4843.01A	KIRC	0.171020832
TCGA.B0.4844.01A	KIRC	0.33938311
TCGA.B0.4845.01A	KIRC	0.046134291
TCGA.B0.4846.01A	KIRC	0.380406422
TCGA.B0.4847.01A	KIRC	0.426048553
TCGA.B0.4848.01A	KIRC	0.393476804
TCGA.B0.4849.01A	KIRC	0.180079746
TCGA.B0.4852.01A	KIRC	0.255056192
TCGA.B0.4945.01A	KIRC	0.252044119
TCGA.B0.5075.01A	KIRC	0.276533409
TCGA.B0.5077.01A	KIRC	0.273676307
TCGA.B0.5080.01A	KIRC	0.346748735
TCGA.B0.5081.01A	KIRC	0.502825183
TCGA.B0.5083.01A	KIRC	0.365806086
TCGA.B0.5084.01A	KIRC	0.16500026
TCGA.B0.5085.01A	KIRC	0.289516994
TCGA.B0.5088.01A	KIRC	0.334134759
TCGA.B0.5092.01A	KIRC	0.468386881
TCGA.B0.5094.01A	KIRC	0.164081933
TCGA.B0.5095.01A	KIRC	0.362838536
TCGA.B0.5096.01A	KIRC	0.255448014
TCGA.B0.5097.01A	KIRC	0.299756078
TCGA.B0.5098.01A	KIRC	0.060541476
TCGA.B0.5099.01A	KIRC	0.100250246
TCGA.B0.5100.01A	KIRC	0.180028812
TCGA.B0.5102.01A	KIRC	0.279278585
TCGA.B0.5104.01A	KIRC	0.147758901
TCGA.B0.5106.01A	KIRC	0.200926153
TCGA.B0.5107.01A	KIRC	0.315819728
TCGA.B0.5108.01A	KIRC	0.441646705
TCGA.B0.5109.01A	KIRC	0.511315751
TCGA.B0.5110.01A	KIRC	0.326136057
TCGA.B0.5113.01A	KIRC	0.379029988
TCGA.B0.5115.01A	KIRC	0.242614504
TCGA.B0.5116.01A	KIRC	0.162547543
TCGA.B0.5117.01A	KIRC	0.143148841
TCGA.B0.5119.01A	KIRC	0.194665067
TCGA.B0.5120.01A	KIRC	0.359173665
TCGA.B0.5121.01A	KIRC	0.209384724
TCGA.B0.5399.01A	KIRC	0.382625944
TCGA.B0.5400.01A	KIRC	0.394199779
TCGA.B0.5402.01A	KIRC	0.273609092
TCGA.B0.5690.01A	KIRC	0.152288434
TCGA.B0.5691.01A	KIRC	0.317858094
TCGA.B0.5692.01A	KIRC	0.438264986
TCGA.B0.5693.01A	KIRC	0.118238203
TCGA.B0.5694.01A	KIRC	0.206955439
TCGA.B0.5695.01A	KIRC	0.145501948
TCGA.B0.5696.01A	KIRC	0.179565856
TCGA.B0.5697.01A	KIRC	0.400504449
TCGA.B0.5698.01A	KIRC	0.337210303
TCGA.B0.5699.01A	KIRC	0.170413508
TCGA.B0.5700.01A	KIRC	0.301574613
TCGA.B0.5701.01A	KIRC	0.26206565
TCGA.B0.5702.01A	KIRC	0.324682481
TCGA.B0.5703.01A	KIRC	0.24519246
TCGA.B0.5705.01A	KIRC	0.271120226
TCGA.B0.5706.01A	KIRC	0.389744207
TCGA.B0.5707.01A	KIRC	0.238326392
TCGA.B0.5709.01A	KIRC	0.476442804
TCGA.B0.5710.01A	KIRC	0.307468846
TCGA.B0.5711.01A	KIRC	0.237063182
TCGA.B0.5712.01A	KIRC	0.191509234
TCGA.B0.5713.01A	KIRC	0.264970408
TCGA.B0.5812.01A	KIRC	0.328808728
TCGA.B2.3923.01A	KIRC	0.200519226
TCGA.B2.3923.01A	KIRC	0.160871177
TCGA.B2.3923.01B	KIRC	0.088560928
TCGA.B2.3924.01A	KIRC	0.429816135
TCGA.B2.3924.01A	KIRC	0.399731303
TCGA.B2.3924.01B	KIRC	0.292154846
TCGA.B2.4098.01A	KIRC	0.277248652
TCGA.B2.4099.01A	KIRC	0.330464241
TCGA.B2.4101.01A	KIRC	0.270011213
TCGA.B2.4102.01A	KIRC	0.226605278
TCGA.B2.5633.01A	KIRC	0.24146521
TCGA.B2.5633.01A	KIRC	0.213275785
TCGA.B2.5633.01B	KIRC	0.147916406
TCGA.B2.5635.01A	KIRC	0.238536931
TCGA.B2.5635.01A	KIRC	0.186543294
TCGA.B2.5635.01B	KIRC	0.186598233
TCGA.B2.5636.01A	KIRC	0.193270396
TCGA.B2.5639.01A	KIRC	0.318805353
TCGA.B2.5641.01A	KIRC	0.317803063
TCGA.B2.A4SR.01A	KIRC	0.26997629
TCGA.B4.5377.01A	KIRC	0.336471245
TCGA.B4.5378.01A	KIRC	0.081295548
TCGA.B4.5832.01A	KIRC	0.231437996
TCGA.B4.5834.01A	KIRC	0.216316033
TCGA.B4.5835.01A	KIRC	0.292071564
TCGA.B4.5836.01A	KIRC	0.259879145
TCGA.B4.5838.01A	KIRC	0.279186967
TCGA.B4.5843.01A	KIRC	0.122864218
TCGA.B4.5844.01A	KIRC	0.072865614
TCGA.B8.4143.01A	KIRC	0.463649146
TCGA.B8.4146.01B	KIRC	0.406923433
TCGA.B8.4148.01A	KIRC	0.392314223
TCGA.B8.4151.01A	KIRC	0.098659506
TCGA.B8.4153.01B	KIRC	0.079467493
TCGA.B8.4154.01A	KIRC	0.359773514
TCGA.B8.4619.01A	KIRC	0.038279632
TCGA.B8.4620.01A	KIRC	0.190539089
TCGA.B8.4621.01A	KIRC	0.189004618
TCGA.B8.4622.01A	KIRC	0.191483151
TCGA.B8.5158.01A	KIRC	0.261439207
TCGA.B8.5159.01A	KIRC	0.196961969
TCGA.B8.5162.01A	KIRC	0.47271323
TCGA.B8.5163.01A	KIRC	0.418803217
TCGA.B8.5164.01A	KIRC	0.387417332
TCGA.B8.5165.01A	KIRC	0.313332945
TCGA.B8.5545.01A	KIRC	0.354235111
TCGA.B8.5546.01A	KIRC	-0.070351113
TCGA.B8.5549.01A	KIRC	0.247334119
TCGA.B8.5550.01A	KIRC	0.227571592
TCGA.B8.5551.01A	KIRC	0.475749944
TCGA.B8.5552.01B	KIRC	0.358838526
TCGA.B8.5553.01A	KIRC	0.369699862
TCGA.B8.A54D.01A	KIRC	0.414677589
TCGA.B8.A54E.01A	KIRC	0.255309144
TCGA.B8.A54F.01A	KIRC	0.123037963
TCGA.B8.A54G.01A	KIRC	0.399212343
TCGA.B8.A54H.01A	KIRC	0.203145294
TCGA.B8.A54I.01A	KIRC	0.22695479
TCGA.B8.A54J.01A	KIRC	0.246372552
TCGA.B8.A54K.01A	KIRC	-0.065895657
TCGA.B8.A7U6.01A	KIRC	0.289302446
TCGA.B8.A8YJ.01A	KIRC	0.334912521
TCGA.BP.4158.01A	KIRC	0.174158342
TCGA.BP.4159.01A	KIRC	0.18658628
TCGA.BP.4160.01A	KIRC	0.479885309
TCGA.BP.4161.01A	KIRC	0.425597409
TCGA.BP.4162.01A	KIRC	0.468300449
TCGA.BP.4163.01A	KIRC	0.313741483
TCGA.BP.4164.01A	KIRC	0.176231586
TCGA.BP.4165.01A	KIRC	0.245779011
TCGA.BP.4166.01A	KIRC	0.375144598
TCGA.BP.4167.01A	KIRC	0.519241911
TCGA.BP.4169.01A	KIRC	0.490358678
TCGA.BP.4170.01A	KIRC	0.382533669
TCGA.BP.4173.01A	KIRC	0.497917756
TCGA.BP.4174.01A	KIRC	0.298165185
TCGA.BP.4176.01A	KIRC	0.308939302
TCGA.BP.4177.01A	KIRC	0.190707425
TCGA.BP.4325.01A	KIRC	0.307844352
TCGA.BP.4326.01A	KIRC	0.179551066
TCGA.BP.4327.01A	KIRC	0.163678165
TCGA.BP.4329.01A	KIRC	0.277974256
TCGA.BP.4330.01A	KIRC	0.415606675
TCGA.BP.4331.01A	KIRC	0.203039669
TCGA.BP.4332.01A	KIRC	0.24071114
TCGA.BP.4334.01A	KIRC	0.158293311
TCGA.BP.4335.01A	KIRC	0.430021074
TCGA.BP.4337.01A	KIRC	0.326164934
TCGA.BP.4338.01A	KIRC	0.187851204
TCGA.BP.4340.01A	KIRC	0.180295461
TCGA.BP.4341.01A	KIRC	0.123709074
TCGA.BP.4342.01A	KIRC	0.314883972
TCGA.BP.4343.01A	KIRC	0.479505087
TCGA.BP.4344.01A	KIRC	0.27128344
TCGA.BP.4345.01A	KIRC	0.40329766
TCGA.BP.4346.01A	KIRC	0.466930395
TCGA.BP.4347.01A	KIRC	0.220261
TCGA.BP.4349.01A	KIRC	0.195426825
TCGA.BP.4351.01A	KIRC	0.086102176
TCGA.BP.4352.01A	KIRC	0.04025764
TCGA.BP.4353.01A	KIRC	0.289617083
TCGA.BP.4354.01A	KIRC	0.39882993
TCGA.BP.4355.01A	KIRC	0.131852903
TCGA.BP.4756.01A	KIRC	0.299988793
TCGA.BP.4758.01A	KIRC	0.474414535
TCGA.BP.4759.01A	KIRC	0.236263736
TCGA.BP.4760.01A	KIRC	0.152288445
TCGA.BP.4761.01A	KIRC	0.305889575
TCGA.BP.4762.01A	KIRC	0.378362527
TCGA.BP.4763.01A	KIRC	0.285479467
TCGA.BP.4765.01A	KIRC	0.186223287
TCGA.BP.4766.01A	KIRC	0.110417851
TCGA.BP.4768.01A	KIRC	0.165302125
TCGA.BP.4769.01A	KIRC	0.081892391
TCGA.BP.4770.01A	KIRC	0.151746757
TCGA.BP.4771.01A	KIRC	0.512031758
TCGA.BP.4774.01A	KIRC	0.264760393
TCGA.BP.4775.01A	KIRC	0.362921531
TCGA.BP.4776.01A	KIRC	0.33600877
TCGA.BP.4777.01A	KIRC	0.525788853
TCGA.BP.4781.01A	KIRC	0.260994702
TCGA.BP.4782.01A	KIRC	0.384429094
TCGA.BP.4784.01A	KIRC	0.128488048
TCGA.BP.4787.01A	KIRC	0.364798773
TCGA.BP.4789.01A	KIRC	0.130689119
TCGA.BP.4790.01A	KIRC	0.428375238
TCGA.BP.4795.01A	KIRC	0.282811321
TCGA.BP.4797.01A	KIRC	0.36767219
TCGA.BP.4798.01A	KIRC	0.482073407
TCGA.BP.4799.01A	KIRC	0.435278421
TCGA.BP.4801.01A	KIRC	0.42437248
TCGA.BP.4803.01A	KIRC	0.221497795
TCGA.BP.4804.01A	KIRC	0.510134232
TCGA.BP.4807.01A	KIRC	0.298747299
TCGA.BP.4959.01A	KIRC	0.220056432
TCGA.BP.4960.01A	KIRC	0.321043788
TCGA.BP.4961.01A	KIRC	0.08800075
TCGA.BP.4962.01A	KIRC	0.434648664
TCGA.BP.4963.01A	KIRC	0.203039974
TCGA.BP.4964.01A	KIRC	0.263948766
TCGA.BP.4965.01A	KIRC	0.196828836
TCGA.BP.4967.01A	KIRC	0.148352957
TCGA.BP.4968.01A	KIRC	0.349533857
TCGA.BP.4969.01A	KIRC	0.137981654
TCGA.BP.4970.01A	KIRC	0.374639153
TCGA.BP.4971.01A	KIRC	0.446643871
TCGA.BP.4972.01A	KIRC	0.362243559
TCGA.BP.4973.01A	KIRC	0.215476387
TCGA.BP.4974.01A	KIRC	0.223836628
TCGA.BP.4975.01A	KIRC	0.220523095
TCGA.BP.4976.01A	KIRC	0.089166916
TCGA.BP.4977.01A	KIRC	0.174735664
TCGA.BP.4981.01A	KIRC	0.209877629
TCGA.BP.4982.01A	KIRC	0.196938467
TCGA.BP.4983.01A	KIRC	0.473043892
TCGA.BP.4985.01A	KIRC	0.293435321
TCGA.BP.4986.01A	KIRC	0.261562104
TCGA.BP.4987.01A	KIRC	0.191717406
TCGA.BP.4988.01A	KIRC	0.388262134
TCGA.BP.4989.01A	KIRC	0.395926172
TCGA.BP.4991.01A	KIRC	0.164258062
TCGA.BP.4992.01A	KIRC	0.344103999
TCGA.BP.4993.01A	KIRC	0.274492915
TCGA.BP.4994.01A	KIRC	0.221366266
TCGA.BP.4995.01A	KIRC	0.253005088
TCGA.BP.4998.01A	KIRC	0.345693372
TCGA.BP.4999.01A	KIRC	0.113159189
TCGA.BP.5000.01A	KIRC	0.388994603
TCGA.BP.5001.01A	KIRC	0.322047284
TCGA.BP.5004.01A	KIRC	0.209657581
TCGA.BP.5006.01A	KIRC	0.174164878
TCGA.BP.5007.01A	KIRC	0.178180898
TCGA.BP.5008.01A	KIRC	0.476369726
TCGA.BP.5009.01A	KIRC	0.275442782
TCGA.BP.5010.01A	KIRC	0.325265935
